,Unnamed: 0,text,sentiment
24491,24491,httptwitpiccomwij oldest nephew plain guitar hero drum,neutral
24492,24492,got free free drink mon kind night,positive
24493,24493,dinner store not treat well hour realli want go anyth go show,positive
24494,24494,hobbi stay one week uzbekistan,neutral
24495,24495,happen three week ago aerial card fraudster loos,negative
24496,24496,im look forward go home tomorrow realli wish differ reason,positive
24497,24497,ad twitter updat facebook page httptinyurlcomdcxz wonder one show up,neutral
24498,24498,need horror lovecraftian actual not enough weird horror move,negative
24499,24499,hut im cri u forget me,negative
24500,24500,sorri hear lawton troubl hope get fix happi back norm,neutral
24501,24501,man need find sister val still aunt bad bad bad bad wit ll,negative
24502,24502,drink smoke badbut grown the,negative
24503,24503,happi mother day,positive
24504,24504,your everyth semi potato,positive
24505,24505,httptwitpiccomhsd weheyyyi give thank mid keyboard,positive
24506,24506,thank much,positive
24507,24507,thank unit badthank bad photo aim heart broken here,negative
24508,24508,petti im leav communiti colleg bang,positive
24509,24509,sure not today mayb tomorrow,neutral
24510,24510,dream actual happen last night,neutral
24511,24511,im go call like two week nor cal,neutral
24512,24512,whos go win heineken cup need know cannot bad bet on,neutral
24513,24513,pray pressur brain subsid brain seizur stop tumour go dan comfort still tingl cough,neutral
24514,24514,stress test httpwwwselfhelpmagazinecompsychtoonsglasbergenstressmanagementstresstestif good luck,positive
24515,24515,good morn everyon hope al love sunday hope rain tomorrow,positive
24516,24516,cant wait see decemb switzerland third renderv great show amaz enjoy oz,positive
24517,24517,union squar somervill your better probabl help zero point though,neutral
24518,24518,yes seen comment yes right answer ill get it,neutral
24519,24519,sum made cri co said someth sweet love much sum best,positive
24520,24520,great dayand im bed tomorrow im back sd,positive
24521,24521,bore n super hungri ugh,negative
24522,24522,www cut youd love bathroom httptwitpiccomjez,positive
24523,24523,due saw twitter profil long time love background way way cool,positive
24524,24524,safi na light hazard health got shoe thank love,neutral
24525,24525,one day loneli creep flap face,negative
24526,24526,dont even want go store get ice cream wast cut outfit sit bad bad bad bad twitter,negative
24527,24527,great mine pleaseeeee,positive
24528,24528,miss ll,neutral
24529,24529,oooh may time stop twitter get go,neutral
24530,24530,santa clara long way well not far sure seem like it,neutral
24531,24531,happi mother day moss soon mon there,positive
24532,24532,explos late eighti odd weather instead migrat wind blew back,negative
24533,24533,no hes friend went someth read httpisgomob,neutral
24534,24534,degre centigrad much degre centigrad,negative
24535,24535,j local movi titl virgin p actual feel not good tire n dizzi,negative
24536,24536,ugh school bore wait year stress stay home today,negative
24537,24537,right enjoy latan,positive
24538,24538,addict pet societi pp facebook,neutral
24539,24539,bed nerv call blackberri skin hell waslook like go go ill c u hour nap,negative
24540,24540,oowwee china club wiz pop leipsic n pump full effect,positive
24541,24541,know sprain repetit injuri me,negative
24542,24542,disappear go ellen show,neutral
24543,24543,bit earli confirm trend daili site sign still rise,neutral
24544,24544,almost imagin call take mustv felt like take callespeci young one home,neutral
24545,24545,purrrr oooh do,neutral
24546,24546,chocol never say no,neutral
24547,24547,sunni day sunni outlook,neutral
24548,24548,hi nanci fine till babi move get hous fun stuff earli hardest jump to,neutral
24549,24549,ah imagin your look lucki hope fun,positive
24550,24550,help dad decor bedroom time shower,neutral
24551,24551,b didnt see everyon go facebook month ago,neutral
24552,24552,stop store pick item debit card miss,negative
24553,24553,write paper lot harder thought ll,negative
24554,24554,today horribl day,negative
24555,24555,work close,neutral
24556,24556,cant believ your come near place cant get love jenni,positive
24557,24557,littl fight best friend do,neutral
24558,24558,sorri pray you,negative
24559,24559,alreadi know dish aorta hotdog log hurrah me,positive
24560,24560,head cancel trip russi,neutral
24561,24561,star war day may th you,positive
24562,24562,hard run back forth constant no work time crazi sleep schedul must hard,negative
24563,24563,wait third day,neutral
24564,24564,im traffic jam,neutral
24565,24565,u want chang fruit u first chang root u want chang visibl u must first chang invis,neutral
24566,24566,would seem power spell kind tip scale favor,neutral
24567,24567,stop plain head pussycat doll jaw ho ellen degener httpbitlyhalf,neutral
24568,24568,happi mother day good day,positive
24569,24569,war keep go rd delight,neutral
24570,24570,hey thank advic support,positive
24571,24571,oliv break rustl someth hanov pleas ami may,neutral
24572,24572,bit tongu soon badit swollen,negative
24573,24573,httptinyurlcomskr follow blow ill follow your,neutral
24574,24574,andeasi store sacramento open wait noth,neutral
24575,24575,took guy think bluff three time row get away back show bad bad bad bad work is,negative
24576,24576,saturday good cannot wait monday night,positive
24577,24577,guess right like minut agodo even see repliesl,neutral
24578,24578,happen everi monday,neutral
24579,24579,think lunch soon no food in,neutral
24580,24580,not imposs,neutral
24581,24581,got go get readi go meadowhal cant believ internet broke yesterday gut,negative
24582,24582,mean your leav me,neutral
24583,24583,year phil sector httpbitlyzwd,neutral
24584,24584,tomorrow last day work sad bye age,negative
24585,24585,want trip boston next month need admitl motiv save belov daughter want go x the,positive
24586,24586,back mrglad sleep bed unit yeahbut find im mission pope hope c mon bad bad bad bad,neutral
24587,24587,eat one big subway coloni glass warm milk sum,positive
24588,24588,mind semanggi traffic friday badsiggghh bad,neutral
24589,24589,play first game appl appl wish luck,neutral
24590,24590,restor new touch excit use yeeeeeeeee goodbi touch,positive
24591,24591,glad friday sum offici work saturday,neutral
24592,24592,movi awesom wish could reload pistol like agent not want think habit,positive
24593,24593,smile absolv all,neutral
24594,24594,check ocean smile cyrus austin gascon fight lunch ok austinmmmin whatev happen,positive
24595,24595,watch sal may cost love him,positive
24596,24596,work five year old donna keep young,positive
24597,24597,sure go blow today check friend bet new one today,neutral
24598,24598,may sal on,positive
24599,24599,good day skin again,neutral
24600,24600,god look stumpi im not share toe tonight,negative
24601,24601,guess technic still pregnant month ago flex instead elizabeth,neutral
24602,24602,asthma issu today bah,negative
24603,24603,today bore lot homework tomorrow amaz cant wait,positive
24604,24604,happi mother day rest fabul mummi there,positive
24605,24605,happi mother day mother,positive
24606,24606,hope one realli good cuban place ill ask them,positive
24607,24607,realli want marri lighten master bad bad bad bad cant take eye her,negative
24608,24608,traffic ridicul may not make it,negative
24609,24609,morn king long breakfastservic surpris marjolein guid dirk mothersdaymoth happi father too,positive
24610,24610,hey wonder video never avail phone,neutral
24611,24611,arch sorri hes thorn side sinc got rude mouth etc,negative
24612,24612,no sure go,neutral
24613,24613,nice sound great let know where,positive
24614,24614,still cant figur twitter thing cant background pick stick cant seem chang profil pick,negative
24615,24615,ugh hate life no one hire badsigh bad stupid economi stupid bush,negative
24616,24616,ah im batteri upset absolut no reason,negative
24617,24617,kindaguy kiss grow around scienc gun grew around polit,neutral
24618,24618,u go say that,negative
24619,24619,hate you,negative
24620,24620,head downtownnow there flash flood photo httpbitecomxf,neutral
24621,24621,ahhhhhhhhh man blew amp no shed,negative
24622,24622,know say w noth love due,positive
24623,24623,blame price friday replac free book friday dont want theatr anymor,negative
24624,24624,whooaaa got overwhelm attack eat,positive
24625,24625,bye twitter ff world im san francisco airport readi board air china not sure ill internet access,negative
24626,24626,mckay sad no sit insid mobil signal wont work garden ill open wine bang pm though,negative
24627,24627,nice sweet u,positive
24628,24628,rather excit hospit placement start monday get give needl take blood,positive
24629,24629,dread go work butit friiiiiday who,positive
24630,24630,told good girl see halo everyth,positive
24631,24631,heheheheh alway figur hed send way got dupe felt bad not send stuff,negative
24632,24632,mother daydidn anyth excitingsaw movi,negative
24633,24633,know know know,positive
24634,24634,clean pack,neutral
24635,24635,someth like that,neutral
24636,24636,tri finish move stuff tonight dont feel good,negative
24637,24637,sweet riot cant download sweet genius devic,neutral
24638,24638,would fun date steveo,positive
24639,24639,call steve schedul competit yesterday launch aim lung park day pm,neutral
24640,24640,watch wolverin last,neutral
24641,24641,tire tire tire didnt sleep well last night thought much slept not much glad almost weekend,neutral
24642,24642,happi mother day tri havent fail teenag tree,positive
24643,24643,sang shine newsboy car holli,neutral
24644,24644,fill paperwork,neutral
24645,24645,lay dark think you,neutral
24646,24646,got home,neutral
24647,24647,planet fit van wick keep hear home tell bout plus close hood u know lazili bad bad bad bad,negative
24648,24648,mock chemistri exam today central park donna v big tournament,neutral
24649,24649,not lot bore name cross bow u doinnnn,negative
24650,24650,cannot sleep hour toss turn,negative
24651,24651,suck exam half term good although major subject languag stuff,neutral
24652,24652,aaawww soooooooo tire today dont feel good dont want go work yeah go work mind til close,negative
24653,24653,sharapova lose st set,negative
24654,24654,ah thank jaw,positive
24655,24655,none peopl talk pe class im go bore period,negative
24656,24656,bad bad bad bad that sad havent heard new one yet sound like ive spare tragedi,negative
24657,24657,woke laura last full day last night watch embarrass home move,negative
24658,24658,part na yes hope go melbourn weight last year httppluckcompsu,neutral
24659,24659,rrrr internet run next wed least def answer,negative
24660,24660,could say that,neutral
24661,24661,give pick put mouth hate onion make cri,negative
24662,24662,sound like fun think naughti drone watch no bad bad bad bad coutur instead may,positive
24663,24663,dont want senior leav,positive
24664,24664,congress tax refund alway nice,positive
24665,24665,ate bad bad bad bad refus bless cut alreadi cling,negative
24666,24666,live dandi noriega stick said hey lui him,positive
24667,24667,express get see tonight,neutral
24668,24668,love boyfriend love mac n chees even took work him,positive
24669,24669,plan today say tomorrow then,neutral
24670,24670,mon like low version ago technolog good thing doesnt clue about,positive
24671,24671,final packedthink time sleep readi chicago,neutral
24672,24672,suck like hell,negative
24673,24673,www sound lone want drive therefli struggl too,negative
24674,24674,hey made us hous aim oh like perfect balanc im alway lack stuff like fun etc,neutral
24675,24675,oh snap broke windshield replac wipe blade,negative
24676,24676,anoth note total love pick dadold pick httpbitlyaeg,positive
24677,24677,know feel take far much time life,neutral
24678,24678,happi mother day mata there,positive
24679,24679,hi thank follow u much long time sinc last chat u,positive
24680,24680,may back queen now,positive
24681,24681,stand bad bad bad bad marriag bad bad bad bad natali stop ask bad bad bad bad bad bad bad bad question go get job dad,negative
24682,24682,wave look interest httpbitlypvyyh go live live connect might well easi right goos own us,positive
24683,24683,dont get use twitter,neutral
24684,24684,bad bad bad bad latvia beaurocraci nonresid cant publish bridl highway code anoth blind alley woe anyon speak first,neutral
24685,24685,spend great time famili friend thank gun,positive
24686,24686,cant figur listen internet,negative
24687,24687,would love see that,positive
24688,24688,appeal fact would hop pretti quick dont want impos sacr day run friend,positive
24689,24689,cousin jail shoplift drug upset pleas help feel better,negative
24690,24690,where babi,neutral
24691,24691,woke bad dream rrrr,negative
24692,24692,mother bad day,negative
24693,24693,tri understand join twittereveryon els felt left out,negative
24694,24694,look forward love meal grandpar post italian,positive
24695,24695,photo amaz great subject way get peopl educ darker huge u inspir woman,positive
24696,24696,miss interview nor iron listen nor day long bad bad bad bad car trip watch needl look good,neutral
24697,24697,birthday may right probabl th happi birthday anyway,positive
24698,24698,nina lunch dominion sour gumma worm,neutral
24699,24699,comiccon that cool,positive
24700,24700,pleas dont start date would suck dinner kiss would listen thank,neutral
24701,24701,hey sorri got sweet puppi someon alreadi got it,negative
24702,24702,busi day disappoint today show repeat,negative
24703,24703,thank love,positive
24704,24704,aroundtaken easi tonight bc im still sick,negative
24705,24705,back best parti ever,positive
24706,24706,u understand keep tell u make twitter pp understand need,neutral
24707,24707,yeah surrrrrous win,positive
24708,24708,wish marvel misadventur flap jack did,neutral
24709,24709,laid vers yet,neutral
24710,24710,play sister,neutral
24711,24711,true dont know gather morn cos put poni soon got work anyway,negative
24712,24712,yeah sorri busi last night ill tri go next week,negative
24713,24713,awl talk shah rush khan impostor bow follow,neutral
24714,24714,school victoria bryan no school soon said am,negative
24715,24715,person,neutral
24716,24716,got vast show kick bad bad bad bad mindblow live sang song n awe,positive
24717,24717,think son might fli caus def clean stand pure mess poor pumkpin,neutral
24718,24718,art parti no crazi artist bit pedestrian no stand,neutral
24719,24719,pop pennsylvania rest stop hate use public toilet,negative
24720,24720,yeah yeah neck anyway watch year bail lack expens,neutral
24721,24721,rememb blue dolphin wore think victoria day gift me,neutral
24722,24722,ahahah that funni,positive
24723,24723,coffe didnt turn good today excel,neutral
24724,24724,stun weather todaythi afternoonnow couldnt ask better,positive
24725,24725,wasp u morn,neutral
24726,24726,tshwane want doubl rate tri phone get servic endless loop fail,negative
24727,24727,saw kardashian robertson today ate hell good sandwich bay citi santa monica download lot new song,positive
24728,24728,week build photoblog theme,positive
24729,24729,hata hey well elev said more,neutral
24730,24730,start tomorrow start studi again,neutral
24731,24731,natali finish work amaz peanut butter sandwich ever miss facet,neutral
24732,24732,yeah p,neutral
24733,24733,twitter wont let updat onlin updat box wont work,negative
24734,24734,beauti day im stuck insid play held ive go play least today,positive
24735,24735,happi maker day,positive
24736,24736,oliv one year realli want jame cook book english not german,neutral
24737,24737,ahahahsam geometri like said didnt would graduat feel pain run,negative
24738,24738,said elus tricki,negative
24739,24739,jackson alreadi there none left back cabbag soup,neutral
24740,24740,rush joe,neutral
24741,24741,due realli bachelor point dont worri it,positive
24742,24742,test vice park excel,positive
24743,24743,sorri miss farm today would like photo today,negative
24744,24744,anticip tough day ahead,negative
24745,24745,well mayb alway head cut sure save me,positive
24746,24746,sorri hear keep faith though might not bad think,neutral
24747,24747,yeah hes also partial ti dead gone pink sore,neutral
24748,24748,first step twitter check,neutral
24749,24749,back dinner w famili im not meet christin anymor sunni weather tomorrow day want red bull,neutral
24750,24750,petya peopl,neutral
24751,24751,hata ill run suitabl moment,positive
24752,24752,miss carrot cake last night hope fun,neutral
24753,24753,happi mother day moss,positive
24754,24754,httpwwwbeautynet world beauti pretti girl im test new version,neutral
24755,24755,know man day pull bed,negative
24756,24756,sort gather cheer day wish too,positive
24757,24757,cant charg hour then,neutral
24758,24758,no would easi user manual not enough claim bike,positive
24759,24759,no mine look same,neutral
24760,24760,thank link ive ny miss mani nononlin bill know bad score hit,neutral
24761,24761,u lot bad thing r donna final next week,neutral
24762,24762,dont get anymor,neutral
24763,24763,im awak happi,positive
24764,24764,earli morn amwhat amplay w babi outsidenowwa sfelt greatgot lone miss missi less,neutral
24765,24765,want garden sit insid sunni suck,negative
24766,24766,last day holiday go get back work anyway great week,positive
24767,24767,long day much fun though tomorrow much,positive
24768,24768,happi star war day,positive
24769,24769,happi mother day x go doctor,positive
24770,24770,go sleep today long day happi mother day moss there,neutral
24771,24771,retro than,neutral
24772,24772,smell waft thou grandpar hous papa smoker go backwev got long wait the,neutral
24773,24773,took amaz power nap ever starbuck time,positive
24774,24774,nice glimmer nice stuff,positive
24775,24775,daytim realiz need fun gun chang pick poor hair one,positive
24776,24776,mayb use besid without ac hot sleep,negative
24777,24777,cucumb gone limp,negative
24778,24778,good morningmidday nation formula one one hour,positive
24779,24779,leav fight im tire voic hurt,negative
24780,24780,hata new due u dont know reason well anoth stori mhmhmhdoe he,neutral
24781,24781,kiss cant find coutur concert versionshelp,neutral
24782,24782,head dinner minut wait food,positive
24783,24783,zero cool good,positive
24784,24784,kill see onlin not abl say hello,neutral
24785,24785,your follow ellen porch im honor,positive
24786,24786,charl hors leg night bad bad bad bad,negative
24787,24787,ok hit point relax head bed sleep well happi mother day moss night,positive
24788,24788,get ton spasm mail drive insan,negative
24789,24789,absolut gut im not go bad tonight gun fun got home need head downtown go heat,negative
24790,24790,where enthusiasm meeeee,negative
24791,24791,definit need clean workbag no time need leav next second not late school oh well,neutral
24792,24792,hate em get drag least beauti day,neutral
24793,24793,dont worri thoughh fine,positive
24794,24794,bug bill super thank you,positive
24795,24795,good hear,positive
24796,24796,go thursday terribl idea knew reason havent done quarter badpop civil bad,negative
24797,24797,no fair,negative
24798,24798,watch best peopl whole world sum age love twitter later ha,positive
24799,24799,get bore sit hotel room entir day,negative
24800,24800,final gotten onlin log km last two day errand famili driver httppluckcompwxz,neutral
24801,24801,pretti sure miss watch abb abb niec,negative
24802,24802,emilyyoung obey,neutral
24803,24803,shame dreamer wont get through,negative
24804,24804,dont like funer,negative
24805,24805,sunshin sunshin,neutral
24806,24806,say hour go union na phplurkcom httppluckcompsun,neutral
24807,24807,taxi q pelangi super look im get headach hotcold transit,negative
24808,24808,final worklong night hang with,neutral
24809,24809,break leg dont real say p good luck,positive
24810,24810,got home interest night,positive
24811,24811,john bought four box them,neutral
24812,24812,employe orient sero may im excitednerv wish luck,positive
24813,24813,head hurt,negative
24814,24814,round round garden amaz thing hes still talk httpraycknown,positive
24815,24815,whoa slow your fill screen mayb effect spread sweet out,neutral
24816,24816,portug spain sore throat scar,negative
24817,24817,feel sick day today arrrgh,negative
24818,24818,good glad happi chill,positive
24819,24819,get mug bought princess,negative
24820,24820,got back arizona yesterday move furnitur stuff arizona hous ship redwood citi sad,negative
24821,24821,got back karaok bar matron watch millionair matchmak,neutral
24822,24822,hey ok know suck form assur ok,neutral
24823,24823,ah bad time hate exam feel prepar time well suck hata,negative
24824,24824,lesser,neutral
24825,24825,jane realli sad probabl wont get perfect tonight quit without miss articl shouldv ask someon it,negative
24826,24826,fritz almighti good night,positive
24827,24827,iigghhtt fur get ida ink eh bah ugh bah ink ah immboredddd ugh ill fuck,negative
24828,24828,no im work day monday tri rememb email your smart youll remind me,positive
24829,24829,make school music week aah,neutral
24830,24830,yesit beauti im fortun live thick itveri relax,positive
24831,24831,im mon compani picnic lake elsinor storm game oh thing pleas moss,positive
24832,24832,class build see yeah,neutral
24833,24833,excit pari ooh lata look forward know long long time love huge n kiss g,positive
24834,24834,cri long time,negative
24835,24835,want beta test saw thread result announc,neutral
24836,24836,im go back bed enjoy time grm ill sleep,positive
24837,24837,got new upon life good,positive
24838,24838,may excit,positive
24839,24839,im buffalo worship mayb time pay visit prefer buffshock town httptwitpiccomawl,neutral
24840,24840,year granulationi pretti sure im not readi it,negative
24841,24841,beetl trouser funni haircut talent banana splint,positive
24842,24842,inde,neutral
24843,24843,break migrat,negative
24844,24844,gush dinner bourbon branch zeitgeist surpris parti taylor she,neutral
24845,24845,alway traffic head back long island friday,neutral
24846,24846,hello thereeeeee,neutral
24847,24847,im jealousi need escap ll,neutral
24848,24848,hata okay talk middl colleg glad think got worri,negative
24849,24849,think ill home want next week no work book forseeabl,positive
24850,24850,ok time studi bus law ethic go test today,neutral
24851,24851,good workiv manag turn studio envi product,negative
24852,24852,bit sunshin peak us especi mountain towel wash get dri,neutral
24853,24853,there spider room save me,negative
24854,24854,want read someth recommend httpestrellaazulwordpresscom,neutral
24855,24855,got dress friend wed littl tight place go work more,neutral
24856,24856,dont know live middl nowher hous spider central,negative
24857,24857,ton fun w coffin today,positive
24858,24858,im twitter dumb saw com kind folk whove treat ahso sorri im not ignor slow,negative
24859,24859,cook want measur bad bad bad bad daddys,neutral
24860,24860,got well grape pleas,neutral
24861,24861,go send photo cant not follow me,neutral
24862,24862,final granul no school sick today,negative
24863,24863,studi path brought brain explod,neutral
24864,24864,pp daniel team not end world hope great race,positive
24865,24865,fight again,neutral
24866,24866,anyon know pp keep start itself,neutral
24867,24867,got ill send email bit lot say,neutral
24868,24868,mother day minut west coast time happi mother day mother there,neutral
24869,24869,dont mind chang profil pick pictur itll fun,positive
24870,24870,best could proof crack httptwitpiccommust,positive
24871,24871,star tree actual realli good,positive
24872,24872,neither could look bay like neuro two doubt parent would fork amount out,negative
24873,24873,citibank thought donna go granni hous no,neutral
24874,24874,bed night everi one,neutral
24875,24875,hey due realli monday x,neutral
24876,24876,unfortun stuck work cant get said prize,negative
24877,24877,pouch next daysoh my,neutral
24878,24878,help save runaway dog didnt want friend though,neutral
24879,24879,take nap bedalii,neutral
24880,24880,aaarrrgggghhh thing describ feel rite now,negative
24881,24881,go next live chat,neutral
24882,24882,om jona best show ever,neutral
24883,24883,mummi carri save pleas ll,positive
24884,24884,r give peopl actual thought way found someon intrigu,neutral
24885,24885,sit connect listen employe reminisc last shift,negative
24886,24886,northern clemenc dont recommend much descript not enough action slow,negative
24887,24887,wish go root panic,neutral
24888,24888,morn bill,neutral
24889,24889,donna go outsid daddi donna take ride new triumph,neutral
24890,24890,back soap soon fun,positive
24891,24891,dont call mother caus partner crime up,neutral
24892,24892,watch final break final prison break episod great farewel prison break dear miss,neutral
24893,24893,bought turner lawton deserv present,positive
24894,24894,didnt see after,neutral
24895,24895,fun x bow bow bad bad bad bad,positive
24896,24896,miss jonaswebcast,neutral
24897,24897,nungguin vista law lahiran di ashkayaknya sir sore lahiran year anoth babi girl famili,positive
24898,24898,robert ha age ago la right weather much better there,positive
24899,24899,oh no well get back lot pictur,neutral
24900,24900,appreci you,positive
24901,24901,nick land pm like get home ugh wont fish cri left anyway,negative
24902,24902,welcom new follow also,neutral
24903,24903,must miss not sure ill make again,neutral
24904,24904,www wont summer,neutral
24905,24905,go out,neutral
24906,24906,come frock left bah d,neutral
24907,24907,last full day vacat,neutral
24908,24908,suck school noth do,negative
24909,24909,rd not contest canadian cant enter oversea fan bound turn,neutral
24910,24910,download music video upon,neutral
24911,24911,im hungri,negative
24912,24912,bed go dream world wasmari liquor store get blown up,negative
24913,24913,morn got coffe,neutral
24914,24914,look bright think sun put appear guess lawn want cut,neutral
24915,24915,oh ok upset sorri wast time bad bad bad bad,negative
24916,24916,hey go bed deangeloredman live httplustreamon,neutral
24917,24917,agre mmm good miss eat the,neutral
24918,24918,pump sum time,neutral
24919,24919,forgot move eastmak hour home,neutral
24920,24920,sum cant see ltd june hope yoke soon,negative
24921,24921,lie like restraint name garfield nowher found,negative
24922,24922,reskin still fire tweetsuit isnt date,neutral
24923,24923,two sweet go sweet,neutral
24924,24924,go play wall first the,neutral
24925,24925,eye hurt,negative
24926,24926,wwwcouturecomwatchvftuvxmrn,neutral
24927,24927,time die dont know whi,negative
24928,24928,unemploy line come,negative
24929,24929,two macaroon go baron say oh nut need get more,positive
24930,24930,factori no elder hihihi sorri corn bake si ate rubi alarm,negative
24931,24931,thank accept request must take care littl girl mayb write back later,positive
24932,24932,bad mood now,negative
24933,24933,player car broken much listen kid boy happi meal d,negative
24934,24934,way home,neutral
24935,24935,time let peopl know happen although often wonder bother hey itll soon christma,neutral
24936,24936,oh work poor boy,negative
24937,24937,happi mother day no gift mother ever equal gift life,positive
24938,24938,found morn too,neutral
24939,24939,want get done miss work,negative
24940,24940,not bad bad bad bad admit send email right bow,negative
24941,24941,great ill make sure get copi,positive
24942,24942,go bed,neutral
24943,24943,pool parti sherraton n brodi blast friend made even bed home great convers funni n lift day,positive
24944,24944,bl muthafuckin ah win,neutral
24945,24945,get clean toe get tooth pull thus go schedul bridg might need root canalugh,negative
24946,24946,httptwitpiccomjax updat alton live,neutral
24947,24947,love worship paper fantast day lord good constant surpris me,positive
24948,24948,cassian game,neutral
24949,24949,good lawton use extern internet plug need send away fix,positive
24950,24950,still got home readi go sleep,neutral
24951,24951,good thank nice even father that cool thank link bow,positive
24952,24952,hour oh short weather know id usual hang window neighbour out,neutral
24953,24953,sero barrow parad may th you,positive
24954,24954,im pub garden boil hannah no like,neutral
24955,24955,happi mother day moss hope never join crowd,positive
24956,24956,hm seem blow mark whish site,negative
24957,24957,amichael plan goodnight,positive
24958,24958,realli oh sorri ll,negative
24959,24959,go studi,neutral
24960,24960,headach morn instead,negative
24961,24961,think love part say cynic word even though smile say think bad,positive
24962,24962,love sugar puff play amaz dog jack,positive
24963,24963,storm lucki im still work anoth hour,positive
24964,24964,yyanke chang default pick sinc youv show much love,positive
24965,24965,file got delet,negative
24966,24966,look great sick yesterday im sorri didnt realli make effort say hi preoccupi while,neutral
24967,24967,dont worri youll get stay back soon kind distanc run usual,positive
24968,24968,no came,neutral
24969,24969,dont know get hair cut,neutral
24970,24970,gun come bad bad bad bad freez here,negative
24971,24971,clean closet ah,neutral
24972,24972,your welcom your welcom,positive
24973,24973,grew back top love lascar,positive
24974,24974,waiti thought dont till sigjean,neutral
24975,24975,two new favorit prayer help help help noth thank thank you,positive
24976,24976,cover portfolio send baddream job bad ny send good vice,positive
24977,24977,topic miss motorcad secret servic trick us bush clinton,neutral
24978,24978,nice glass look good,positive
24979,24979,leav work minut go broompark see new flat lunch mani dad,neutral
24980,24980,excit summer steve winwood eric clayton eagl death metal ah dead weather,positive
24981,24981,welcom th follow late ca time stay meet you,neutral
24982,24982,httpnorcom tri go tell everyon goe montreal check even peopl live there,neutral
24983,24983,im far want go home,positive
24984,24984,yeah accept bcs offer last night not know ill still make ive lack lot late,negative
24985,24985,oh troop bad,negative
24986,24986,love da sex ladi beauti uniqu sex smart dont let bad bad bad bad call u bad bad bad bad cut ladi worth dat mean it,positive
24987,24987,bow not not,neutral
24988,24988,fun tonight,positive
24989,24989,didnt think cant peopl nice would anyon think ok say much less make movi,negative
24990,24990,came slight event leav wait feedback though ill keep u post,neutral
24991,24991,got nap relax night,positive
24992,24992,must scare roll gun sad trot right,negative
24993,24993,hm ever realiz incred overr tokyo hotel becom make sad,negative
24994,24994,get readi colleg good sleep raini day today love it,positive
24995,24995,yeah close alreadi talk u anyth love u girl x,positive
24996,24996,deserv much better hang good thing come wait,positive
24997,24997,miss too,negative
24998,24998,cut love dont make sad,neutral
24999,24999,basquashkonghostsengoku balagavalkyria chroniclesrequiemforthephantomedenoftheeast,neutral
25000,25000,im sure bad bad bad bad play im work til midnight,neutral
25001,25001,donna miss donna want back donna wish day hadnt gone fast true alreadi miss year,negative
25002,25002,may back home,neutral
25003,25003,plane yosemit forgot lawton home,neutral
25004,25004,serious hard time sleep decongest keep wide awak want sleep,negative
25005,25005,long hold wine without tap,neutral
25006,25006,way short stick not sway sway sway sway babi song their,neutral
25007,25007,miss too,negative
25008,25008,car drove past hous blast line don come back now,neutral
25009,25009,want see maniac bad bad bad bad come post,neutral
25010,25010,women sum work,neutral
25011,25011,donna head bed work moulton see will,neutral
25012,25012,read coupl week ago work realli well movi,positive
25013,25013,cri end sad see last episod er man good seri,neutral
25014,25014,oooh sound mummi get chanc take pick pleas add webster dont mani pie there,positive
25015,25015,httptwitpiccomiwx k capac bought second hand,neutral
25016,25016,congratul great funni site u was,positive
25017,25017,vacat golden time slam goos direct httpbitlykwzh,positive
25018,25018,make sure come back comment again,neutral
25019,25019,no twitpic ll,neutral
25020,25020,no not favorit drink without ll,neutral
25021,25021,plan road trip san diego detour began celebr birthday bad away want go now,neutral
25022,25022,meet folk whiledonna b work weekend too,neutral
25023,25023,today head hurt bad want see it,negative
25024,25024,sort need somehow forget e la practic ethic exam selfimpos revis time,neutral
25025,25025,yeah guess make sad though disc scratch,negative
25026,25026,where bus want go home,neutral
25027,25027,would love ala cub would not gracious enough stop wreck hous soak bone,negative
25028,25028,im feel much less alon love fitzcarraldo peopl mention no idea talk about,negative
25029,25029,happi mother daaaaaaaaay,positive
25030,25030,got back put sundri got last well long clean dsaa,neutral
25031,25031,traffic crawl right now,negative
25032,25032,say thing yesterday drop sweet no start thing busi wise find real peopl,neutral
25033,25033,ill tri put togeth list portfolio put togeth along littl big free time school state,neutral
25034,25034,no not proper dog bark much jump fault not strict enough,negative
25035,25035,need peopl talk pleas bore x follow me,negative
25036,25036,httptwitpiccomhw session almost over,neutral
25037,25037,cullen emmett wont danc again,neutral
25038,25038,final made dead space took half year,neutral
25039,25039,feel sad not like new haircut,negative
25040,25040,ahahah thank tradewind odyssey bump,positive
25041,25041,ill add shop favorit love needl wrap right needl mess basket,positive
25042,25042,arent blue martin me,neutral
25043,25043,hear bird chip make think nice outsidewel not rain rain go away,positive
25044,25044,tri stay awak anyon tip keep awak,neutral
25045,25045,yeah bought ticket pearl jam august,neutral
25046,25046,cant sleep bad bad bad bad morn come soon rest new day perfect day start new chang,neutral
25047,25047,watch jone,neutral
25048,25048,feel super sick,negative
25049,25049,x three first week june me,neutral
25050,25050,go say im littl jealous,negative
25051,25051,yea mean direct u whoever u send see u direct mug someon whos follow u,neutral
25052,25052,think that,neutral
25053,25053,said vive le differ day,neutral
25054,25054,surgeri wake up,neutral
25055,25055,oh yeah lawton fix shame internet still bad bad bad bad slow,neutral
25056,25056,thank dear follow dome too,positive
25057,25057,today fun meet bodi caustic set phenomena,positive
25058,25058,doesnt no wat er said,negative
